Mon Mar 05 00:00:00 CET 2018,B07FWXZZV,730.0
Mon Mar 05 00:00:00 CET 2018,B07FWWZYZ,925.0
Mon Mar 05 00:00:00 CET 2018,B07FWYTVY,925.0
Mon Mar 05 00:00:00 CET 2018,B07FWYZQS,925.0
Mon Mar 05 00:00:00 CET 2018,B07FWXZVT,925.0
Mon Mar 05 00:00:00 CET 2018,B07FWYTTS,285.0
Mon Mar 05 00:00:00 CET 2018,B07FWVWTQ,925.0
Mon Mar 05 00:00:00 CET 2018,B07FWVBYW,808.0
Tue Mar 06 00:00:00 CET 2018,B07FWYWUS,925.0
Tue Mar 06 00:00:00 CET 2018,B07FWWYTT,925.0
Tue Mar 06 00:00:00 CET 2018,B07FWVXXZ,925.0
Tue Mar 06 00:00:00 CET 2018,B07FWYYTQ,630.0
Tue Mar 06 00:00:00 CET 2018,B07FWYYTY,925.0
Tue Mar 06 00:00:00 CET 2018,B07FWWXYR,730.0
Wed Mar 07 00:00:00 CET 2018,B07FWWUWW,925.0
Wed Mar 07 00:00:00 CET 2018,B07FWVXXW,925.0
Wed Mar 07 00:00:00 CET 2018,B07FWYUQZ,925.0
Wed Mar 07 00:00:00 CET 2018,B07FWYAZZ,925.0
Wed Mar 07 00:00:00 CET 2018,B07FWYZQX,925.0
Wed Mar 07 00:00:00 CET 2018,B07FWVXTW,470.0
Wed Mar 07 00:00:00 CET 2018,B07FWVAZS,661.0
Wed Mar 07 00:00:00 CET 2018,B07FWVWTT,808.0
Wed Mar 07 00:00:00 CET 2018,B07FWYWYU,925.0
Wed Mar 07 00:00:00 CET 2018,B07FWWTUV,925.0
Wed Mar 07 00:00:00 CET 2018,B07FWXVXY,925.0
Wed Mar 07 00:00:00 CET 2018,B07FWXTWZ,925.0
Thu Mar 08 00:00:00 CET 2018,B07FWWWUY,661.0
Thu Mar 08 00:00:00 CET 2018,B07FWXVSZ,661.0
Thu Mar 08 00:00:00 CET 2018,B07FWXSSY,661.0
Thu Mar 08 00:00:00 CET 2018,B07FWVAQR,865.0
Thu Mar 08 00:00:00 CET 2018,B07FWXAWS,661.0
Thu Mar 08 00:00:00 CET 2018,B07FWVBZT,925.0
Thu Mar 08 00:00:00 CET 2018,B07FWWBWU,808.0
Thu Mar 08 00:00:00 CET 2018,B07FWWAVU,661.0
Thu Mar 08 00:00:00 CET 2018,B07FWYWQS,808.0
Thu Mar 08 00:00:00 CET 2018,B07FWWVWW,925.0
Fri Mar 09 00:00:00 CET 2018,B07FWVXWY,1850.0
Fri Mar 09 00:00:00 CET 2018,B07FWXZTQ,925.0
Fri Mar 09 00:00:00 CET 2018,B07FWWAVQ,925.0
Fri Mar 09 00:00:00 CET 2018,B07FWXWYZ,710.0
Fri Mar 09 00:00:00 CET 2018,B07FWWYUY,808.0
Fri Mar 09 00:00:00 CET 2018,B07FWYUYX,730.0
Fri Mar 09 00:00:00 CET 2018,B07FWVZXX,260.0
Sat Mar 10 00:00:00 CET 2018,B07FWWTTV,925.0
Sat Mar 10 00:00:00 CET 2018,B07FWXSRY,260.0
Sat Mar 10 00:00:00 CET 2018,B07FWWXTY,925.0
Sat Mar 10 00:00:00 CET 2018,B07FWXVRX,594.0
Sat Mar 10 00:00:00 CET 2018,B07FWVBRU,470.0
Sat Mar 10 00:00:00 CET 2018,B07FWYXXS,570.0
Sat Mar 10 00:00:00 CET 2018,B07FWYVXZ,730.0
Sat Mar 10 00:00:00 CET 2018,B07FWYYRQ,260.0
Sun Mar 11 00:00:00 CET 2018,B07FWWYZY,1850.0
Sun Mar 11 00:00:00 CET 2018,B07FWVVTW,925.0
Sun Mar 11 00:00:00 CET 2018,B07FWVAXR,925.0
Sun Mar 11 00:00:00 CET 2018,B07FWYYVU,594.0
Sun Mar 11 00:00:00 CET 2018,B07FWVYTX,730.0
Sun Mar 11 00:00:00 CET 2018,B07FWWWXW,808.0
Mon Mar 12 00:00:00 CET 2018,B07FWYVXY,1084.0
Mon Mar 12 00:00:00 CET 2018,B07FWYZVU,925.0
